STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2004,,0.262,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2005,,0.255,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2006,,0.257,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2007,,0.259,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.257,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2009,,0.24,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.227,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2011,,0.24,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2012,,0.252,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2013,,0.264,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1986,,0.218,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1987,,0.217,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1988,,0.231,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1989,,0.236,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1990,,0.226,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1991,,0.22,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1992,,0.228,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1993,,0.214,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1994,,0.217,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1995,,0.21,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1996,,0.222,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1997,,0.22,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1998,,0.231,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1999,,0.241,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2000,,0.24,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2001,,0.233,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2002,,0.217,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2003,,0.223,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2004,,0.244,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2005,,0.233,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2006,,0.225,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2007,,0.251,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.26,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2009,,0.243,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.237,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2011,,0.245,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FIN,Finland,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2012,,0.253,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1996,,0.262,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2000,,0.284,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2005,,0.283,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.291,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2009,,0.29,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.297,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2011,,0.305,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1985,,0.261,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1990,,0.252,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1995,,0.254,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2000,,0.262,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2004,,0.27,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.283,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2009,,0.282,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.277,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2011,,0.275,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1974,,0.474,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1986,,0.375,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1994,,0.386,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1999,,0.374,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2004,,0.333,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2005,,0.309,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2006,,0.309,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y_GT65,Over 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.285,,A,Normal value,,,,,3,Three,,,,,,
